machine_id,line_id,timestamp,shift,avg_temperature,avg_vibration,avg_pressure,avg_cycle_time,avg_energy_consumption,pressure_instability,anomaly_signal,machine_age_years,days_since_maintenance,baseline_health_score,cycle_time_drift,pressure_deviation,night_shift_flag,maintenance_recency_score,defect_flag,defect_count,defect_probability,previous_downtime_minutes,downtime_event_count,quality_risk_index,anomaly_count_24h,yield_rate
M013,L1,2026-01-11 16:00:00,Evening,75.28,2.46975,91.9275,62.9875,175.185,1.9725000000000001,0.5845,10,20,0.582,-2.4712499999999977,1.1537500000000023,0,10,0,0,0.0346,0.0,0.0,2.035475000000001,0.0,1.0
M013,L1,2026-01-11 20:00:00,Evening,75.6,2.3855,92.8025,63.6625,175.545,1.7325,0.5595,10,20,0.582,-1.7962499999999935,0.2787500000000023,0,10,0,1,0.0324,0.0,0.0,1.4316750000000007,0.0,0.99
M013,L1,2026-01-12 00:00:00,Night,77.655,2.73,94.475,64.67,177.98,1.345,0.607,10,21,0.582,-0.7887499999999932,1.3937499999999972,1,9,0,0,0.0722,0.0,0.0,3.677350000000001,0.0,1.0
M013,L1,2026-01-12 04:00:00,Night,80.3625,2.64975,95.83,63.595,178.225,1.9399999999999997,0.71825,10,21,0.582,-1.863749999999996,2.748750000000001,1,9,0,0,0.0807,0.0,0.0,4.421600000000001,0.0,1.0
M013,L1,2026-01-12 08:00:00,Day,76.6,2.4985,95.69500000000001,63.03,175.6575,1.795,0.5795,10,21,0.582,-2.4287499999999937,2.6137500000000102,0,9,0,0,0.0399,0.0,0.0,2.290849999999999,0.0,1.0
M013,L1,2026-01-12 12:00:00,Day,75.255,2.3935,92.4825,64.87,176.345,1.8425,0.58425,10,21,0.582,-0.5887499999999903,0.5987499999999955,0,9,0,1,0.0344,0.0,0.0,1.5369750000000009,0.0,0.99
M013,L1,2026-01-12 16:00:00,Evening,75.575,2.483,91.83500000000001,63.97500000000001,175.445,2.065,0.6065,10,21,0.582,-1.4837499999999864,1.2462499999999892,0,9,0,0,0.0382,0.0,0.0,2.1605500000000015,0.0,1.0
M013,L1,2026-01-12 20:00:00,Evening,75.32,2.584,91.35499999999999,61.9,176.0125,2.545,0.68225,10,21,0.582,-3.5587499999999963,1.7262500000000074,0,9,0,0,0.0406,0.0,0.0,2.9901500000000016,0.0,1.0
M013,L1,2026-01-13 00:00:00,Night,78.2475,2.53175,94.8275,64.2825,177.435,2.2725,0.7025,10,22,0.582,-1.176249999999996,1.7462500000000034,1,8,0,0,0.064,0.0,0.0,3.2668750000000024,0.0,1.0
M013,L1,2026-01-13 04:00:00,Night,79.56750000000001,2.8135,95.185,64.2875,178.53,2.9699999999999998,0.92125,10,22,0.582,-1.1712500000000006,2.103750000000005,1,8,0,0,0.1025,0.0,0.0,5.650700000000003,0.0,1.0
M013,L1,2026-01-13 08:00:00,Day,78.515,2.32875,96.4375,64.65,178.6225,2.5375,0.69775,10,22,0.582,-0.8087499999999892,3.356250000000003,0,8,0,0,0.0435,0.0,0.0,2.3614250000000006,0.0,1.0
M013,L1,2026-01-13 12:00:00,Day,75.10499999999999,2.484,92.56,65.62,179.8775,2.145,0.6735,10,22,0.582,0.16125000000000966,0.5212499999999949,0,8,0,0,0.0407,0.0,0.0,2.2988375000000065,0.0,1.0
M013,L1,2026-01-13 16:00:00,Evening,74.9675,2.5345,90.7,63.5175,175.0125,3.1999999999999997,0.73325,10,22,0.582,-1.9412499999999966,2.3812499999999943,0,8,0,1,0.0411,0.0,0.0,3.073200000000001,0.0,0.99
M013,L1,2026-01-13 20:00:00,Evening,76.70750000000001,2.55275,92.5825,63.7025,178.10500000000002,2.4075,0.6645,10,22,0.582,-1.7562499999999943,0.49875000000000114,0,8,0,0,0.0461,0.0,0.0,2.965925000000005,0.0,1.0
M013,L1,2026-01-14 00:00:00,Night,78.985,2.8235,94.48750000000001,63.3825,177.6275,0.7975000000000001,0.6565,10,23,0.582,-2.0762499999999946,1.4062500000000142,1,7,0,0,0.0812,0.0,0.0,4.325425000000001,0.0,1.0
M013,L1,2026-01-14 04:00:00,Night,80.3075,2.8015,96.805,65.6275,180.39249999999998,2.9050000000000002,0.9364999999999999,10,23,0.582,0.16875000000000284,3.7237500000000097,1,7,0,0,0.1115,0.0,0.0,5.877362500000004,0.0,1.0
M013,L1,2026-01-14 08:00:00,Day,77.06,2.452,95.245,63.945,175.79500000000002,2.105,0.7075,10,23,0.582,-1.5137499999999946,2.1637500000000074,0,7,0,0,0.0418,0.0,0.0,2.3481500000000013,0.0,1.0
M013,L1,2026-01-14 12:00:00,Day,75.8775,2.45025,92.455,66.4425,177.6975,1.605,0.674,10,23,0.582,0.9837500000000006,0.6262499999999989,0,7,0,1,0.0405,0.0,0.0,2.2652125000000014,0.0,0.99
M013,L1,2026-01-14 16:00:00,Evening,74.5925,2.51625,91.8825,64.78999999999999,176.7275,2.0175,0.6495,10,23,0.582,-0.6687500000000028,1.198750000000004,0,7,0,0,0.0375,0.0,0.0,2.3206250000000006,0.0,1.0
M013,L1,2026-01-14 20:00:00,Evening,74.635,2.62825,92.09,64.2125,179.86,2.745,0.7105,10,23,0.582,-1.2462499999999892,0.9912499999999937,0,7,0,1,0.0442,0.0,0.0,3.347950000000001,0.0,0.99
M013,L1,2026-01-15 00:00:00,Night,78.995,2.685,94.30250000000001,64.64750000000001,180.445,1.2525,0.7132499999999999,10,24,0.582,-0.8112499999999869,1.221250000000012,1,6,0,0,0.0751,0.0,0.0,3.8032750000000024,0.0,1.0
M013,L1,2026-01-15 04:00:00,Night,80.35,2.7235,95.85,63.6425,175.035,1.9500000000000002,0.9235,10,24,0.582,-1.8162499999999966,2.768749999999997,1,6,0,0,0.0883,0.0,0.0,4.836099999999999,0.0,1.0
M013,L1,2026-01-15 08:00:00,Day,76.83,2.52725,95.35249999999999,65.1,179.5075,1.4525,0.59975,10,24,0.582,-0.35875000000000057,2.271249999999995,0,6,0,0,0.0431,0.0,0.0,2.3370750000000005,0.0,1.0
M013,L1,2026-01-15 12:00:00,Day,76.33,2.5085,92.47749999999999,66.515,179.35750000000002,1.4224999999999999,0.69825,10,24,0.582,1.0562500000000057,0.6037500000000051,0,6,0,0,0.0445,0.0,0.0,2.6365125000000047,0.0,1.0
M013,L1,2026-01-15 16:00:00,Evening,74.6675,2.55475,90.9,61.4925,174.6625,3.075,0.7474999999999999,10,24,0.582,-3.966249999999995,2.1812499999999915,0,6,0,0,0.0375,0.0,0.0,3.1178500000000002,0.0,1.0
M013,L1,2026-01-15 20:00:00,Evening,76.1275,2.62925,93.4925,63.6025,178.5675,0.8925000000000001,0.52925,10,24,0.582,-1.8562499999999957,0.41125000000000966,0,6,0,0,0.0427,0.0,0.0,2.3754749999999993,0.0,1.0
M013,L1,2026-01-16 00:00:00,Night,77.815,2.6435,92.1225,63.935,179.4225,1.7774999999999999,0.63475,10,25,0.582,-1.5237499999999926,0.9587499999999949,1,5,0,1,0.064,0.0,0.0,3.482025,0.0,0.99
M013,L1,2026-01-16 04:00:00,Night,80.18,2.68825,95.5775,64.735,179.165,1.6775,0.74125,10,25,0.582,-0.7237499999999955,2.4962500000000034,1,5,0,0,0.0858,0.0,0.0,4.434425000000003,0.0,1.0
M013,L1,2026-01-16 08:00:00,Day,77.61,2.64825,94.5925,63.370000000000005,177.28,1.2725,0.60025,10,25,0.582,-2.0887499999999903,1.511250000000004,0,5,0,0,0.0485,0.0,0.0,3.1652750000000007,0.0,1.0
M013,L1,2026-01-16 12:00:00,Day,75.9025,2.588,93.5525,65.0,179.0475,1.5425,0.6072500000000001,10,25,0.582,-0.4587499999999949,0.4712499999999977,0,5,0,0,0.0434,0.0,0.0,2.4611750000000017,0.0,1.0
M013,L1,2026-01-16 16:00:00,Evening,75.9275,2.6885,92.485,65.1,179.405,1.415,0.621,10,25,0.582,-0.35875000000000057,0.5962499999999977,0,5,1,0,0.0484,0.0,0.0,2.95385,0.0,1.0
M013,L1,2026-01-16 20:00:00,Evening,76.21000000000001,2.74575,90.9525,63.31,177.7025,2.9475000000000002,0.80825,10,25,0.582,-2.1487499999999926,2.1287499999999966,0,5,0,1,0.0569,0.0,0.0,4.184525000000004,0.0,0.99
M013,L1,2026-01-17 00:00:00,Night,78.195,2.58825,93.89500000000001,65.135,177.215,1.56,0.70075,10,26,0.582,-0.32374999999998977,0.8137500000000131,1,4,0,1,0.0651,0.0,0.0,3.1745999999999985,0.0,0.99
M013,L1,2026-01-17 04:00:00,Night,79.7825,2.7975,95.375,65.2125,178.685,2.97,0.94875,10,26,0.582,-0.2462499999999892,2.293750000000003,1,4,0,0,0.1027,0.0,0.0,5.629899999999999,0.0,1.0
M013,L1,2026-01-17 08:00:00,Day,76.9425,2.6677500000000003,94.345,63.792500000000004,177.3525,1.45,0.6525000000000001,10,26,0.582,-1.666249999999991,1.2637500000000017,0,4,0,0,0.0493,0.0,0.0,3.1585000000000005,0.0,1.0
M013,L1,2026-01-17 12:00:00,Day,76.17500000000001,2.6865,92.4075,64.3025,178.29500000000002,2.0325,0.70275,10,26,0.582,-1.15625,0.6737499999999983,0,4,0,0,0.0504,0.0,0.0,3.338275000000005,0.0,1.0
M013,L1,2026-01-17 16:00:00,Evening,76.1675,2.69175,93.15,64.0575,176.7175,1.315,0.6032500000000001,10,26,0.582,-1.4012499999999903,0.06875000000000853,0,4,0,0,0.0475,0.0,0.0,2.9706500000000013,0.0,1.0
M013,L1,2026-01-17 20:00:00,Evening,74.6875,2.67225,92.32,63.975,175.7425,1.93,0.6595,10,26,0.582,-1.4837499999999935,0.761250000000004,0,4,0,0,0.0427,0.0,0.0,3.146100000000001,0.0,1.0
M013,L1,2026-01-18 00:00:00,Night,78.835,2.8155,95.015,65.4575,180.235,1.115,0.698,10,27,0.582,-0.0012499999999988631,1.9337500000000034,1,3,0,0,0.0852,0.0,0.0,4.4072499999999994,0.0,1.0
M013,L1,2026-01-18 04:00:00,Night,79.245,2.97275,96.095,64.8,178.905,2.195,0.9175,10,27,0.582,-0.6587499999999977,3.0137500000000017,1,3,0,1,0.1113,0.0,0.0,6.0130500000000024,0.0,0.99
M013,L1,2026-01-18 08:00:00,Day,77.4625,2.556,94.9125,65.0575,177.64000000000001,1.1425,0.63175,10,27,0.582,-0.40124999999999034,1.8312499999999972,0,3,0,0,0.0454,0.0,0.0,2.529975000000003,0.0,1.0
M013,L1,2026-01-18 12:00:00,Day,76.79249999999999,2.684,92.355,65.355,179.7975,1.545,0.69475,10,27,0.582,-0.1037499999999909,0.7262499999999932,0,3,0,1,0.0531,0.0,0.0,3.2537499999999984,0.0,0.99
M013,L1,2026-01-18 16:00:00,Evening,75.195,2.7592499999999998,91.845,65.50999999999999,179.775,2.2800000000000002,0.891,10,27,0.582,0.05124999999999602,1.2362499999999983,0,3,0,0,0.0555,0.0,0.0,3.853987499999998,0.0,1.0
M013,L1,2026-01-18 20:00:00,Evening,75.42999999999999,2.61675,91.78,65.64,179.7075,2.785,0.77325,10,27,0.582,0.18125000000000568,1.301249999999996,0,3,0,0,0.0484,0.0,0.0,3.4052375000000046,0.0,1.0
M013,L1,2026-01-19 00:00:00,Night,79.455,2.8625,94.0625,64.02250000000001,178.365,1.7725,0.84975,10,28,0.582,-1.436249999999987,0.9812500000000028,1,2,0,1,0.0929,0.0,0.0,5.230474999999999,0.0,0.99
M013,L1,2026-01-19 04:00:00,Night,80.13,2.67075,94.1875,63.2375,177.3875,0.6124999999999999,0.696,10,28,0.582,-2.2212499999999977,1.1062500000000028,1,2,0,0,0.0712,0.0,0.0,3.7346749999999993,0.0,1.0
M013,L1,2026-01-19 08:00:00,Day,77.5025,2.6045,94.12,65.3775,178.315,1.565,0.651,10,28,0.582,-0.08124999999999716,1.0387500000000074,0,2,0,0,0.0508,0.0,0.0,3.046749999999999,0.0,1.0
M013,L1,2026-01-19 12:00:00,Day,75.19,2.75975,93.7675,64.9425,178.0775,1.0175,0.61025,10,28,0.582,-0.5162499999999994,0.6862500000000011,0,2,0,0,0.0489,0.0,0.0,3.1342250000000003,0.0,1.0
M013,L1,2026-01-19 16:00:00,Evening,76.5225,2.74275,91.0675,64.1225,177.62,2.8325,0.83575,10,28,0.582,-1.3362499999999926,2.0137500000000017,0,2,1,0,0.0576,0.0,0.0,4.204474999999999,0.0,1.0
M013,L1,2026-01-19 20:00:00,Evening,75.9225,2.6719999999999997,90.8475,64.97749999999999,178.5875,3.0524999999999998,0.82275,10,28,0.582,-0.48125000000000284,2.2337500000000006,0,2,0,0,0.0522,0.0,0.0,3.7620749999999994,0.0,1.0
M013,L1,2026-01-20 00:00:00,Night,78.045,2.90725,94.725,65.535,179.7225,1.7049999999999998,0.849,10,29,0.582,0.0762500000000017,1.6437499999999972,1,1,0,0,0.0943,0.0,0.0,5.034687500000002,0.0,1.0
M013,L1,2026-01-20 04:00:00,Night,80.1225,2.799,94.8925,64.8825,179.61249999999998,1.0825,0.7755,10,29,0.582,-0.5762500000000017,1.8112500000000011,1,1,0,1,0.0919,0.0,0.0,4.7089750000000015,0.0,0.99
M013,L1,2026-01-20 08:00:00,Day,77.25,2.56725,95.5775,64.9425,179.78,1.6775,0.70425,10,29,0.582,-0.5162499999999994,2.4962500000000034,0,1,0,0,0.0462,0.0,0.0,2.819225000000001,0.0,1.0
M013,L1,2026-01-20 12:00:00,Day,75.465,2.61,92.8125,65.8875,177.9425,1.3175,0.7052499999999999,10,29,0.582,0.42875000000000796,0.26874999999999716,0,1,0,0,0.044,0.0,0.0,2.6964375000000045,0.0,1.0
M013,L1,2026-01-20 16:00:00,Evening,75.65,2.7115,92.235,65.3725,178.1825,1.665,0.7245,10,29,0.582,-0.08624999999999261,0.8462499999999977,0,1,0,0,0.0509,0.0,0.0,3.220150000000001,0.0,1.0
M013,L1,2026-01-20 20:00:00,Evening,76.025,2.795,91.5425,64.21000000000001,178.76749999999998,2.3575000000000004,0.78575,10,29,0.582,-1.248749999999987,1.5387499999999932,0,1,0,0,0.0564,0.0,0.0,4.076625000000003,0.0,1.0
M013,L1,2026-01-21 00:00:00,Night,78.6375,2.91075,93.4925,65.2675,179.31,2.7424999999999997,1.0105,10,30,0.582,-0.1912499999999966,0.41125000000000966,1,0,0,1,0.1052,0.0,0.0,5.7725750000000025,0.0,0.99
M013,L1,2026-01-21 04:00:00,Night,78.75999999999999,2.72525,95.265,65.8625,178.9225,1.78,0.76325,10,30,0.582,0.4037500000000023,2.1837500000000034,1,0,0,0,0.0794,0.0,0.0,4.465662499999999,0.0,1.0
M013,L1,2026-01-21 08:00:00,Day,77.0025,2.7415000000000003,93.44,65.3725,179.3875,0.8200000000000001,0.64425,10,30,0.582,-0.08624999999999261,0.35875000000000057,0,0,0,1,0.0541,0.0,0.0,3.2442000000000015,0.0,0.99
M013,L1,2026-01-21 12:00:00,Day,76.3125,2.64325,92.0275,65.0925,178.8375,1.8725,0.738,10,30,0.582,-0.36624999999999375,1.0537499999999937,0,0,1,0,0.0493,0.0,0.0,3.0520750000000016,0.0,1.0
M013,L1,2026-01-21 16:00:00,Evening,75.5975,2.89,89.4975,64.4375,180.69,4.4025,1.055,10,30,0.582,-1.0212499999999949,3.583749999999995,0,0,0,1,0.0735,0.0,0.0,5.725375000000001,0.0,0.99
M013,L1,2026-01-21 20:00:00,Evening,76.4,2.68775,92.425,64.3075,179.035,2.495,0.8270000000000001,10,30,0.582,-1.1512499999999903,0.65625,0,0,0,1,0.0518,0.0,0.0,3.6716500000000023,0.0,0.99
M013,L1,2026-01-22 00:00:00,Night,78.8175,2.9415,93.7025,64.845,180.1575,1.9625,0.9390000000000001,10,31,0.582,-0.613749999999996,0.6212500000000034,1,0,0,0,0.1031,0.0,0.0,5.5733749999999995,0.0,1.0
M013,L1,2026-01-22 04:00:00,Night,79.715,3.002,95.9775,64.5625,181.5675,2.0774999999999997,0.9575,10,31,0.582,-0.8962499999999949,2.896250000000009,1,0,0,1,0.1138,0.0,0.0,6.262625000000001,0.0,0.99
M013,L1,2026-01-22 08:00:00,Day,77.3075,2.7647500000000003,94.0425,64.8625,178.345,0.7475,0.7012499999999999,10,31,0.582,-0.5962499999999977,0.9612500000000068,0,0,0,0,0.0562,0.0,0.0,3.432125000000004,0.0,1.0
M013,L1,2026-01-22 12:00:00,Day,76.0675,2.7245,93.00999999999999,65.225,177.59,0.89,0.71825,10,31,0.582,-0.23375000000000057,0.07125000000000625,0,0,0,1,0.0506,0.0,0.0,2.8882999999999988,0.0,0.99
M013,L1,2026-01-22 16:00:00,Evening,75.735,2.8649999999999998,90.02000000000001,65.2575,178.98,3.8800000000000003,0.9995,10,31,0.582,-0.2012500000000017,3.061249999999987,0,0,1,1,0.0704,0.0,0.0,5.298,0.0,0.99
M013,L1,2026-01-22 20:00:00,Evening,76.5425,2.7897499999999997,91.535,64.69749999999999,179.22,2.3649999999999998,0.81775,10,31,0.582,-0.761250000000004,1.5462500000000006,0,0,0,0,0.06,0.0,0.0,4.216950000000001,0.0,1.0
M013,L1,2026-01-23 00:00:00,Night,79.185,2.9282500000000002,92.85249999999999,65.645,178.7625,1.6025,0.9624999999999999,10,32,0.582,0.18625000000000114,0.22875000000000512,1,0,0,0,0.1057,0.0,0.0,5.521212500000003,0.0,1.0
M013,L1,2026-01-23 04:00:00,Night,80.77000000000001,2.965,94.22749999999999,64.9525,177.7425,0.6775,1.01025,10,32,0.582,-0.5062499999999943,1.1462499999999949,1,0,0,0,0.1146,0.0,0.0,5.623025000000003,0.0,1.0
M013,L1,2026-01-23 08:00:00,Day,76.4,2.7325,94.44,63.915000000000006,177.14,2.21,0.7985,10,32,0.582,-1.5437499999999886,1.3587500000000006,0,0,0,2,0.0544,0.0,0.0,3.7655000000000025,0.0,0.98
M013,L1,2026-01-23 12:00:00,Day,76.86,2.83475,92.45,65.1925,181.0,2.0700000000000003,0.8865000000000001,10,32,0.582,-0.26624999999999943,0.6312499999999943,0,0,0,1,0.0641,0.0,0.0,4.408300000000001,0.0,0.99
M013,L1,2026-01-23 16:00:00,Evening,74.57,2.7795,90.5025,64.92,176.25,3.3975,0.9390000000000001,10,32,0.582,-0.5387499999999932,2.5787499999999994,0,0,0,0,0.0561,0.0,0.0,4.553825000000002,0.0,1.0
M013,L1,2026-01-23 20:00:00,Evening,76.2975,2.828,92.775,62.925,178.2125,2.24,0.832,10,32,0.582,-2.5337499999999977,0.3062499999999915,0,0,1,0,0.0578,0.0,0.0,4.284,0.0,1.0
M013,L1,2026-01-24 00:00:00,Night,78.78,2.765,93.1275,65.8375,180.1925,1.9625,0.9332499999999999,10,33,0.582,0.3787500000000108,0.04625000000000057,1,0,0,0,0.0885,0.0,0.0,4.7812875000000075,0.0,1.0
M013,L1,2026-01-24 04:00:00,Night,80.8675,2.92975,94.425,65.0175,180.845,0.97,1.024,10,33,0.582,-0.4412499999999966,1.34375,1,0,0,0,0.1166,0.0,0.0,5.617700000000002,0.0,1.0
M013,L1,2026-01-24 08:00:00,Day,77.1575,2.83075,95.255,66.0675,179.665,1.3550000000000002,0.85675,10,33,0.582,0.6087500000000006,2.1737499999999983,0,0,0,0,0.0677,0.0,0.0,4.422662500000001,0.0,1.0
M013,L1,2026-01-24 12:00:00,Day,75.755,2.916,92.2375,65.285,176.915,2.5625,0.98525,10,33,0.582,-0.1737499999999983,0.84375,0,0,0,0,0.0696,0.0,0.0,4.858975,0.0,1.0
M013,L1,2026-01-24 16:00:00,Evening,76.0475,2.942,91.77,65.42,178.1275,2.1849999999999996,0.999,10,33,0.582,-0.03874999999999318,1.3112500000000011,0,0,0,1,0.072,0.0,0.0,4.812150000000001,0.0,0.99
M013,L1,2026-01-24 20:00:00,Evening,76.4125,3.00925,92.675,65.36,177.32750000000001,1.325,0.9269999999999999,10,33,0.582,-0.09874999999999545,0.40625,0,0,0,1,0.0754,0.0,0.0,4.8325499999999995,0.0,0.99
M013,L1,2026-01-25 00:00:00,Night,77.5175,3.0085,94.965,64.32249999999999,178.075,1.29,0.94275,10,34,0.582,-1.136250000000004,1.8837500000000063,1,0,1,0,0.096,0.0,0.0,5.162700000000002,0.0,1.0
M013,L1,2026-01-25 04:00:00,Night,79.23,2.8535000000000004,97.2625,65.3175,182.12,3.3625,1.083,10,34,0.582,-0.14124999999999943,4.181250000000006,1,0,0,2,0.1083,0.0,0.0,5.982575000000004,0.0,0.98
M013,L1,2026-01-25 08:00:00,Day,77.7025,2.74925,93.4225,65.6,179.505,1.5925,0.7969999999999999,10,34,0.582,0.14124999999999943,0.3412500000000023,0,0,0,0,0.0605,0.0,0.0,4.0141625,0.0,1.0
M013,L1,2026-01-25 12:00:00,Day,75.535,2.6967499999999998,92.5075,65.285,177.9775,2.2775,0.8727499999999999,10,34,0.582,-0.1737499999999983,0.573750000000004,0,0,0,0,0.0518,0.0,0.0,3.4744249999999997,0.0,1.0
M013,L1,2026-01-25 16:00:00,Evening,76.08250000000001,2.8935,89.7925,64.8625,178.2175,4.1075,1.11175,10,34,0.582,-0.5962499999999977,3.288749999999993,0,0,0,0,0.0765,0.0,0.0,5.609125000000004,0.0,1.0
M013,L1,2026-01-25 20:00:00,Evening,75.2975,2.91775,91.8075,64.9825,179.7975,2.0925000000000002,0.9172500000000001,10,34,0.582,-0.4762499999999932,1.2737499999999926,0,0,0,0,0.0628,0.0,0.0,4.610275000000001,0.0,1.0
M013,L1,2026-01-26 00:00:00,Night,79.8725,3.11875,94.145,68.6225,180.5775,3.43,1.611,10,35,0.582,3.1637500000000074,1.0637499999999989,1,0,0,1,0.1836,0.0,0.0,9.450762500000005,0.0,0.99
M013,L1,2026-01-26 04:00:00,Night,79.17,2.97125,95.485,63.81999999999999,179.6225,1.585,1.05075,10,35,0.582,-1.6387500000000017,2.4037500000000023,1,0,0,0,0.103,0.0,0.0,5.645150000000001,0.0,1.0
M013,L1,2026-01-26 08:00:00,Day,77.10249999999999,2.7915,95.9125,66.6425,178.2475,2.4175,0.937,10,35,0.582,1.1837500000000034,2.831249999999997,0,0,0,0,0.0697,0.0,0.0,5.085887500000001,0.0,1.0
M013,L1,2026-01-26 12:00:00,Day,75.8075,2.8965,91.4925,66.08250000000001,179.0575,2.4074999999999998,1.0310000000000001,10,35,0.582,0.6237500000000153,1.5887499999999903,0,0,0,0,0.0687,0.0,0.0,5.00758750000001,0.0,1.0
M013,L1,2026-01-26 16:00:00,Evening,76.265,3.07375,90.92750000000001,64.2675,178.0275,2.9724999999999997,1.1575,10,35,0.582,-1.1912499999999966,2.153749999999988,0,0,0,3,0.0876,0.0,0.0,6.052675000000001,0.0,0.97
M013,L1,2026-01-26 20:00:00,Evening,77.31,2.8120000000000003,92.6525,64.575,177.51749999999998,1.4125,0.846,10,35,0.582,-0.883749999999992,0.42874999999999375,0,0,0,1,0.0627,0.0,0.0,4.0632750000000035,0.0,0.99
M013,L1,2026-01-27 00:00:00,Night,79.3875,3.0164999999999997,92.92,64.91,178.45499999999998,1.13,0.98325,10,36,0.582,-0.5487499999999983,0.16124999999999545,1,0,0,0,0.1109,0.0,0.0,5.717900000000001,0.0,1.0
M013,L1,2026-01-27 04:00:00,Night,79.245,3.215,95.145,66.6875,181.215,1.8399999999999999,1.3685,10,36,0.582,1.2287500000000051,2.063749999999999,1,0,0,4,0.1601,0.0,0.0,7.850212500000005,0.0,0.96
M013,L1,2026-01-27 08:00:00,Day,77.33500000000001,2.939,93.8175,64.6525,175.31,0.4425,0.8015,10,36,0.582,-0.8062499999999915,0.7362499999999983,0,0,0,0,0.0672,0.0,0.0,4.248975000000004,0.0,1.0
M013,L1,2026-01-27 12:00:00,Day,75.2525,2.789,93.6525,64.98750000000001,177.7975,0.8725,0.74025,10,36,0.582,-0.4712499999999835,0.5712500000000063,0,0,0,0,0.0495,0.0,0.0,3.218275000000002,0.0,1.0
M013,L1,2026-01-27 16:00:00,Evening,75.7,2.9924999999999997,89.995,63.8525,177.9675,3.905,1.21325,10,36,0.582,-1.6062499999999957,3.0862499999999926,0,0,0,0,0.0786,0.0,0.0,6.0257499999999995,0.0,1.0
M013,L1,2026-01-27 20:00:00,Evening,76.76,2.7915,91.50999999999999,65.52,178.815,2.39,0.87425,10,36,0.582,0.06125000000000114,1.5712500000000063,0,0,0,0,0.0629,0.0,0.0,4.343787500000004,0.0,1.0
M013,L1,2026-01-28 00:00:00,Night,78.525,2.9535,93.48,65.46,178.91500000000002,1.65,0.99425,10,37,0.582,0.0012499999999988631,0.3987500000000068,1,0,0,0,0.1024,0.0,0.0,5.375787500000002,0.0,1.0
M013,L1,2026-01-28 04:00:00,Night,81.24000000000001,3.1745,96.2725,65.015,180.16,2.3725,1.4985,10,37,0.582,-0.4437499999999943,3.1912499999999966,1,0,1,1,0.1696,0.0,0.0,7.878875000000004,0.0,0.99
M013,L1,2026-01-28 08:00:00,Day,77.745,2.9355,93.535,66.6,181.05,0.905,0.9305,10,37,0.582,1.1412499999999994,0.45374999999999943,0,0,0,0,0.0775,0.0,0.0,5.2426375000000025,0.0,1.0
M013,L1,2026-01-28 12:00:00,Day,75.5875,3.00725,92.52,65.2175,178.4975,1.38,0.99725,10,37,0.582,-0.24124999999999375,0.5612500000000011,0,0,1,1,0.0677,0.0,0.0,4.719600000000001,0.0,0.99
M013,L1,2026-01-28 16:00:00,Evening,75.235,2.95,91.0025,64.6375,179.7825,2.8975,1.09175,10,37,0.582,-0.821249999999992,2.0787499999999994,0,0,0,0,0.0692,0.0,0.0,5.233625000000002,0.0,1.0
M013,L1,2026-01-28 20:00:00,Evening,74.97,2.97075,91.69,64.5125,179.325,2.21,1.0235,10,37,0.582,-0.946249999999992,1.3912499999999994,0,0,0,0,0.0654,0.0,0.0,4.971699999999999,0.0,1.0
M013,L1,2026-01-29 00:00:00,Night,78.5175,2.965,94.6225,66.6875,181.055,2.8825,1.1945000000000001,10,38,0.582,1.2287500000000051,1.5412500000000051,1,0,0,0,0.1205,0.0,0.0,6.790787500000002,0.0,1.0
M013,L1,2026-01-29 04:00:00,Night,79.925,2.95575,97.355,65.4,180.4075,3.455,1.2575,10,38,0.582,-0.0587499999999892,4.273750000000007,1,0,0,2,0.1279,0.0,0.0,6.82845,0.0,0.98
M013,L1,2026-01-29 08:00:00,Day,77.445,2.91925,93.96000000000001,65.68,178.835,1.12,0.9590000000000001,10,38,0.582,0.22125000000001194,0.8787500000000108,0,0,0,0,0.0723,0.0,0.0,4.667887500000004,0.0,1.0
M013,L1,2026-01-29 12:00:00,Day,75.4875,2.9227499999999997,92.485,65.4825,177.14499999999998,1.415,0.94675,10,38,0.582,0.02375000000000682,0.5962499999999977,0,0,0,0,0.0635,0.0,0.0,4.278712500000003,0.0,1.0
M013,L1,2026-01-29 16:00:00,Evening,75.2725,2.8445,90.215,65.395,179.1225,3.685,1.10175,10,38,0.582,-0.06374999999999886,2.8662499999999937,0,0,0,0,0.0671,0.0,0.0,5.075950000000001,0.0,1.0
M013,L1,2026-01-29 20:00:00,Evening,75.0775,2.9859999999999998,91.24000000000001,67.50750000000001,183.1375,2.66,1.25625,10,38,0.582,2.0487500000000125,1.841249999999988,0,0,0,1,0.0827,0.0,0.0,6.431412500000007,0.0,0.99
M013,L1,2026-01-30 00:00:00,Night,80.44999999999999,3.04625,93.925,64.5375,179.1125,1.155,1.21975,10,39,0.582,-0.9212500000000006,0.84375,1,0,1,2,0.1247,0.0,0.0,6.238249999999998,0.0,0.98
M013,L1,2026-01-30 04:00:00,Night,79.975,3.17875,94.415,66.0225,181.1125,1.555,1.391,10,39,0.582,0.5637499999999989,1.333750000000009,1,0,0,1,0.1527,0.0,0.0,7.358312499999998,0.0,0.99
M013,L1,2026-01-30 08:00:00,Day,76.7575,2.99475,95.58250000000001,64.7675,176.91750000000002,1.6825,1.03275,10,39,0.582,-0.6912499999999966,2.501250000000013,0,0,0,0,0.0749,0.0,0.0,5.058374999999997,0.0,1.0
