machine_id,line_id,timestamp,shift,avg_temperature,avg_vibration,avg_pressure,avg_cycle_time,avg_energy_consumption,pressure_instability,anomaly_signal,machine_age_years,last_maintenance_days_ago,defect_flag,defect_count,previous_downtime_minutes,cycle_time_drift,pressure_deviation,night_shift_flag,maintenance_recency_score,quality_risk_index,yield_rate
M018,L3,2026-01-15 16:00:00,Evening,75.2025,2.31075,95.3125,51.59,161.9475,2.8975,0.49675,3,31,0,0,0.0,-0.20999999999999375,2.2862500000000097,0,0,1.5132500000000015,1.0
M018,L3,2026-01-15 20:00:00,Evening,76.4325,2.12775,96.015,51.5725,163.66,2.1950000000000003,0.3885,3,31,0,0,0.0,-0.22749999999999915,1.583750000000009,0,0,1.2488750000000017,1.0
M018,L3,2026-01-16 00:00:00,Night,78.7375,2.4154999999999998,98.13499999999999,49.81,166.3425,1.58,0.3445,3,31,1,0,0.0,-1.9899999999999949,0.5362499999999812,1,0,2.4411249999999987,1.0
M018,L3,2026-01-16 04:00:00,Night,80.23,2.2025,100.66749999999999,49.8575,165.14499999999998,2.4575,0.48325,3,31,0,1,0.0,-1.9424999999999955,3.06874999999998,1,0,2.7092500000000013,0.99
M018,L3,2026-01-16 08:00:00,Day,77.67,2.31675,98.7075,49.7825,166.865,1.5425,0.29774999999999996,3,31,0,0,0.0,-2.0174999999999983,1.1087499999999864,0,0,1.4562500000000007,1.0
M018,L3,2026-01-16 12:00:00,Day,75.5475,2.27575,98.6225,51.0775,164.035,1.4325,0.28425,3,31,0,0,0.0,-0.7224999999999966,1.0237499999999926,0,0,0.71625,1.0
M018,L3,2026-01-16 16:00:00,Evening,77.3275,2.39925,94.5925,51.0075,165.705,3.6175,0.54625,3,31,0,0,0.0,-0.7924999999999969,3.0062500000000085,0,0,2.868875000000001,1.0
M018,L3,2026-01-16 20:00:00,Evening,76.9875,2.23,95.425,51.385000000000005,165.48749999999998,2.83,0.45175,3,31,0,0,0.0,-0.41499999999999204,2.1737500000000125,0,0,1.760624999999999,1.0
M018,L3,2026-01-17 00:00:00,Night,79.215,2.38,98.6525,51.995,165.4475,1.9275,0.35,3,31,0,0,0.0,0.19500000000000028,1.0537499999999937,1,0,2.6860000000000017,1.0
M018,L3,2026-01-17 04:00:00,Night,80.575,2.37375,97.21000000000001,49.4725,162.0,1.0,0.47075,3,31,0,1,0.0,-2.3275000000000006,0.3887500000000017,1,0,2.543750000000001,0.99
M018,L3,2026-01-17 08:00:00,Day,78.1675,2.29025,99.3375,50.325,163.6525,1.3825,0.27849999999999997,3,31,0,0,0.0,-1.4749999999999943,1.738749999999996,0,0,1.4498750000000014,1.0
M018,L3,2026-01-17 12:00:00,Day,76.215,2.2127499999999998,97.58500000000001,50.4075,163.295,0.625,0.1875,3,31,0,0,0.0,-1.3924999999999983,0.013750000000001705,0,0,0.3877500000000012,1.0
M018,L3,2026-01-17 16:00:00,Evening,76.9325,2.404,97.045,50.54,165.39,2.21,0.37725,3,31,0,0,0.0,-1.259999999999998,0.553750000000008,0,0,2.0553750000000024,1.0
M018,L3,2026-01-17 20:00:00,Evening,77.21000000000001,2.24075,96.3225,49.6225,162.98000000000002,2.3525,0.39475000000000005,3,31,0,0,0.0,-2.177499999999995,1.2762500000000045,0,0,1.599750000000003,1.0
M018,L3,2026-01-18 00:00:00,Night,78.985,2.35825,98.0275,51.56,165.12,1.6575,0.36875,3,31,0,0,0.0,-0.23999999999999488,0.42874999999999375,1,0,2.2230000000000008,1.0
M018,L3,2026-01-18 04:00:00,Night,80.145,2.1995,101.3425,48.815,162.105,3.1325,0.601,3,31,0,0,0.0,-2.9849999999999994,3.7437499999999915,1,0,3.0169999999999986,1.0
M018,L3,2026-01-18 08:00:00,Day,78.155,2.31225,100.815,51.555,165.1925,2.605,0.446,3,31,0,0,0.0,-0.24499999999999744,3.216249999999988,0,0,2.130250000000002,1.0
M018,L3,2026-01-18 12:00:00,Day,75.47749999999999,2.2735,95.3475,50.655,163.1325,3.5175,0.5345,3,31,1,0,0.0,-1.144999999999996,2.251250000000013,0,0,1.75875,1.0
M018,L3,2026-01-18 16:00:00,Evening,76.8175,2.4295,94.315,49.535,163.2775,3.8949999999999996,0.5800000000000001,3,31,0,0,0.0,-2.2650000000000006,3.283750000000012,0,0,3.010624999999999,1.0
M018,L3,2026-01-18 20:00:00,Evening,76.68,2.3105,95.5875,51.915,166.2125,2.6275,0.43375,3,31,0,0,0.0,0.11500000000000199,2.011250000000004,0,0,1.6837500000000059,1.0
M018,L3,2026-01-19 00:00:00,Night,78.7175,2.5012499999999998,99.88,51.745,167.125,1.67,0.313,3,31,0,1,32.0,-0.054999999999999716,2.281249999999986,1,0,2.9936249999999998,0.99
M018,L3,2026-01-19 04:00:00,Night,82.34,2.49725,101.19,52.207499999999996,168.9975,3.185,0.9380000000000001,3,31,0,0,32.0,0.40749999999999886,3.591249999999988,1,0,5.239500000000003,1.0
M018,L3,2026-01-19 08:00:00,Day,78.225,2.2895,100.2525,50.665,163.9075,2.0425,0.35750000000000004,3,31,0,0,32.0,-1.134999999999998,2.653749999999988,0,0,1.799999999999998,1.0
M018,L3,2026-01-19 12:00:00,Day,76.205,2.2235,97.6975,50.2175,162.9625,1.0025,0.23325,3,31,0,0,32.0,-1.582499999999996,0.09874999999999545,0,0,0.5729999999999994,1.0
M018,L3,2026-01-19 16:00:00,Evening,76.12,2.34625,95.1225,51.4675,166.0925,3.0875000000000004,0.48325,3,31,0,1,32.0,-0.332499999999996,2.4762500000000074,0,0,1.8632500000000025,0.99
M018,L3,2026-01-19 20:00:00,Evening,77.0925,2.4475,95.1025,50.805,165.685,3.1075,0.487,3,31,0,0,32.0,-0.9949999999999974,2.4962500000000034,0,0,2.8211250000000003,1.0
M018,L3,2026-01-20 00:00:00,Night,79.8125,2.52475,99.215,52.337500000000006,166.0775,1.06,0.34425,3,31,0,0,0.0,0.5375000000000085,1.6162499999999937,1,0,3.5353750000000064,1.0
M018,L3,2026-01-20 04:00:00,Night,78.9975,2.5045,98.6175,52.825,168.305,1.8575,0.4175,3,31,0,1,0.0,1.0250000000000057,1.0187499999999972,1,0,3.8198750000000063,0.99
M018,L3,2026-01-20 08:00:00,Day,77.60249999999999,2.2577499999999997,98.2825,51.945,164.385,0.4575,0.18375,3,31,0,0,0.0,0.14500000000000313,0.6837499999999892,0,0,0.876624999999999,1.0
M018,L3,2026-01-20 12:00:00,Day,75.38499999999999,2.32025,97.685,51.045,164.85750000000002,0.645,0.19,3,31,0,0,0.0,-0.7549999999999955,0.08624999999999261,0,0,0.44400000000000195,1.0
M018,L3,2026-01-20 16:00:00,Evening,76.83250000000001,2.484,96.995,52.6025,165.1675,1.935,0.37875000000000003,3,31,0,0,0.0,0.802500000000002,0.6037500000000051,0,0,2.8443750000000056,1.0
M018,L3,2026-01-20 20:00:00,Evening,76.7325,2.50975,95.035,51.28,163.46,3.175,0.50075,3,31,0,0,0.0,-0.519999999999996,2.563750000000013,0,0,3.102375000000001,1.0
M018,L3,2026-01-21 00:00:00,Night,78.305,2.36925,97.785,50.93,165.195,0.9099999999999999,0.2215,3,31,0,1,0.0,-0.8699999999999974,0.18624999999998693,1,0,1.677250000000004,0.99
M018,L3,2026-01-21 04:00:00,Night,79.7725,2.58075,100.4825,52.0525,167.2575,2.3125,0.5115000000000001,3,31,0,0,0.0,0.25250000000000483,2.883749999999992,1,0,4.312625000000002,1.0
M018,L3,2026-01-21 08:00:00,Day,76.7625,2.311,99.625,50.7475,164.0975,1.78,0.32625,3,31,0,0,0.0,-1.0524999999999949,2.0262499999999903,0,0,1.2228750000000017,1.0
M018,L3,2026-01-21 12:00:00,Day,76.47749999999999,2.30275,96.77250000000001,51.47,168.4075,2.0475,0.358,3,31,0,0,0.0,-0.3299999999999983,0.8262500000000017,0,0,1.2073749999999985,1.0
M018,L3,2026-01-21 16:00:00,Evening,75.22749999999999,2.2562499999999996,96.5475,49.72,163.82750000000001,2.2125,0.3785,3,31,0,0,0.0,-2.0799999999999983,1.0512500000000102,0,0,1.10625,1.0
M018,L3,2026-01-21 20:00:00,Evening,76.65,2.306,96.215,51.615,165.585,2.975,0.46925,3,31,0,0,0.0,-0.18499999999999517,1.3837500000000063,0,0,1.7510000000000034,1.0
M018,L3,2026-01-22 00:00:00,Night,79.185,2.3845,98.49,52.3525,162.985,0.455,0.20174999999999998,3,31,0,0,0.0,0.552500000000002,0.8912499999999852,1,0,2.1807500000000033,1.0
M018,L3,2026-01-22 04:00:00,Night,80.13,2.5090000000000003,98.94,50.3725,166.735,0.94,0.32975,3,31,0,0,0.0,-1.4274999999999949,1.341249999999988,1,0,3.169500000000001,1.0
M018,L3,2026-01-22 08:00:00,Day,79.01,2.264,98.47,50.504999999999995,160.915,0.46499999999999997,0.20125,3,31,0,0,0.0,-1.2950000000000017,0.8712499999999892,0,0,1.2860000000000016,1.0
M018,L3,2026-01-22 12:00:00,Day,77.185,2.2670000000000003,96.9075,52.1725,164.6825,1.4775,0.30274999999999996,3,31,0,0,0.0,0.3725000000000023,0.6912500000000108,0,0,1.3770000000000022,1.0
M018,L3,2026-01-22 16:00:00,Evening,77.15,2.43525,95.3125,50.7725,164.0325,3.0525,0.47875,3,31,0,0,0.0,-1.0274999999999963,2.2862500000000097,0,0,2.7402500000000027,1.0
M018,L3,2026-01-22 20:00:00,Evening,76.2825,2.26,97.21,51.5325,163.185,1.225,0.29,3,31,0,0,0.0,-0.2674999999999983,0.3887500000000159,0,0,0.7113749999999996,1.0
M018,L3,2026-01-23 00:00:00,Night,79.845,2.54725,98.0275,51.417500000000004,169.10750000000002,1.4325,0.44075,3,31,0,0,0.0,-0.3824999999999932,0.42874999999999375,1,0,3.545500000000001,1.0
M018,L3,2026-01-23 04:00:00,Night,80.325,2.56725,99.905,49.644999999999996,163.2425,2.21,0.46375,3,31,0,0,0.0,-2.155000000000001,2.3062499999999915,1,0,4.2222500000000025,1.0
M018,L3,2026-01-23 08:00:00,Day,77.3775,2.3925,97.5375,50.69,165.865,1.0575,0.244,3,31,0,0,0.0,-1.1099999999999994,0.06125000000001535,0,0,1.5658750000000008,1.0
M018,L3,2026-01-23 12:00:00,Day,74.6825,2.3845,95.925,52.67,166.16,2.285,0.4085,3,31,0,0,0.0,0.8700000000000045,1.6737500000000125,0,0,2.1715000000000044,1.0
M018,L3,2026-01-23 16:00:00,Evening,75.6325,2.35175,95.9575,51.74,164.435,2.2525,0.38275000000000003,3,31,0,0,0.0,-0.05999999999999517,1.6412500000000136,0,0,1.436750000000001,1.0
M018,L3,2026-01-23 20:00:00,Evening,77.02,2.2560000000000002,97.58,51.1825,164.82,2.05,0.3585,3,31,0,0,0.0,-0.6174999999999997,0.01875000000001137,0,0,1.3819999999999986,1.0
M018,L3,2026-01-24 00:00:00,Night,79.67,2.57125,98.78,52.0,167.465,1.49,0.39825,3,31,0,0,0.0,0.20000000000000284,1.1812499999999915,1,0,3.7770000000000037,1.0
M018,L3,2026-01-24 04:00:00,Night,80.345,2.598,98.7325,50.575,166.515,1.4175,0.555,3,31,0,0,0.0,-1.2249999999999943,1.133749999999992,1,0,4.0175,1.0
M018,L3,2026-01-24 08:00:00,Day,77.9225,2.3325,100.215,51.7,165.64749999999998,2.005,0.38775,3,31,0,2,0.0,-0.09999999999999432,2.6162499999999937,0,0,1.870375000000001,0.98
M018,L3,2026-01-24 12:00:00,Day,75.8275,2.26275,96.6625,50.915,165.6825,1.5474999999999999,0.298,3,31,0,0,0.0,-0.884999999999998,0.9362500000000153,0,0,0.7737499999999999,1.0
M018,L3,2026-01-24 16:00:00,Evening,75.78999999999999,2.4445,95.31,50.42,163.8375,2.9,0.47,3,31,0,2,0.0,-1.3799999999999955,2.2887500000000074,0,0,2.317000000000002,0.98
M018,L3,2026-01-24 20:00:00,Evening,77.22749999999999,2.41825,97.355,52.28,166.445,3.11,0.48575,3,31,0,0,0.0,0.480000000000004,0.24375000000000568,0,0,2.982125000000001,1.0
M018,L3,2026-01-25 00:00:00,Night,78.575,2.551,99.56,53.0925,164.835,1.615,0.429,3,31,0,0,0.0,1.292500000000004,1.9612499999999926,1,0,3.9902500000000054,1.0
M018,L3,2026-01-25 04:00:00,Night,79.66749999999999,2.44675,100.17750000000001,52.55,167.1925,1.9675,0.477,3,31,0,1,0.0,0.75,2.5787499999999994,1,0,3.597874999999999,0.99
M018,L3,2026-01-25 08:00:00,Day,77.655,2.378,99.55,53.11,167.7125,2.205,0.3865,3,31,0,0,0.0,1.3100000000000023,1.9512499999999875,0,0,2.9357500000000036,1.0
M018,L3,2026-01-25 12:00:00,Day,75.8575,2.385,96.95750000000001,50.57,165.8225,1.2525,0.26275,3,31,0,0,0.0,-1.2299999999999969,0.6412499999999994,0,0,1.1362499999999998,1.0
M018,L3,2026-01-25 16:00:00,Evening,76.4675,2.7245,95.2025,51.44,169.6175,3.0075000000000003,0.48675,3,31,0,0,0.0,-0.35999999999999943,2.396250000000009,0,0,4.214375000000001,1.0
M018,L3,2026-01-25 20:00:00,Evening,76.2575,2.2855,95.63,51.37,164.8075,2.9299999999999997,0.46399999999999997,3,31,0,0,0.0,-0.4299999999999997,1.9687500000000142,0,0,1.5551249999999974,1.0
M018,L3,2026-01-26 00:00:00,Night,78.47749999999999,2.568,98.84,51.765,166.585,0.9400000000000001,0.29825,3,31,0,1,0.0,-0.03499999999999659,1.2412499999999937,1,0,2.9451249999999987,0.99
M018,L3,2026-01-26 04:00:00,Night,79.9,2.492,99.6375,51.265,168.8625,1.4275,0.3505,3,31,0,0,0.0,-0.5349999999999966,2.038749999999993,1,0,3.230750000000003,1.0
M018,L3,2026-01-26 08:00:00,Day,76.8325,2.35225,98.75,51.932500000000005,166.72750000000002,0.82,0.21075,3,31,0,0,0.0,0.1325000000000074,1.1512499999999903,0,0,1.0943750000000052,1.0
M018,L3,2026-01-26 12:00:00,Day,76.1,2.39525,96.305,50.545,162.385,2.2,0.383,3,31,0,0,0.0,-1.2549999999999955,1.2937500000000028,0,0,1.7064999999999984,1.0
M018,L3,2026-01-26 16:00:00,Evening,76.28999999999999,2.441,96.305,54.345,169.0475,1.905,0.45475,3,31,0,0,0.0,2.5450000000000017,1.2937500000000028,0,0,3.4269999999999983,1.0
M018,L3,2026-01-26 20:00:00,Evening,78.50750000000001,2.536,95.9725,51.905,165.635,2.9275,0.46525000000000005,3,31,0,0,0.0,0.10500000000000398,1.626250000000013,0,0,3.8203750000000065,1.0
M018,L3,2026-01-27 00:00:00,Night,79.045,2.5335,98.8225,51.1375,165.32999999999998,2.7025,0.50525,3,31,0,1,0.0,-0.6624999999999943,1.2237499999999955,1,0,3.8180000000000023,0.99
M018,L3,2026-01-27 04:00:00,Night,80.45,2.461,100.28999999999999,50.565,163.28,2.425,0.55075,3,31,0,0,0.0,-1.2349999999999994,2.6912499999999824,1,0,3.736000000000001,1.0
M018,L3,2026-01-27 08:00:00,Day,77.4875,2.42775,98.855,51.6275,164.1625,1.7399999999999998,0.321,3,31,0,0,0.0,-0.17249999999999943,1.2562499999999943,0,0,2.1571250000000006,1.0
M018,L3,2026-01-27 12:00:00,Day,75.94,2.4135,96.91,51.1475,163.10500000000002,2.225,0.37925,3,31,0,0,0.0,-0.6524999999999963,0.6887500000000131,0,0,1.793500000000001,1.0
M018,L3,2026-01-27 16:00:00,Evening,76.345,2.607,95.265,50.85,165.57,2.9450000000000003,0.479,3,31,0,0,0.0,-0.9499999999999957,2.333750000000009,0,0,3.435250000000002,1.0
M018,L3,2026-01-27 20:00:00,Evening,76.1575,2.48725,95.35,51.817499999999995,163.95,2.86,0.4555,3,31,0,1,0.0,0.017499999999998295,2.2487500000000153,0,0,2.6191249999999995,0.99
M018,L3,2026-01-28 00:00:00,Night,78.6125,2.581,98.785,51.5025,165.445,2.37,0.41900000000000004,3,31,0,0,0.0,-0.29749999999999943,1.186249999999987,1,0,3.7853749999999997,1.0
M018,L3,2026-01-28 04:00:00,Night,82.205,2.50775,98.5175,52.985,167.05,2.8625,0.9175000000000001,3,31,0,0,0.0,1.1850000000000023,0.9187499999999886,1,0,5.560500000000003,1.0
M018,L3,2026-01-28 08:00:00,Day,76.8725,2.4165,99.515,51.89,165.715,1.435,0.285,3,31,0,0,0.0,0.09000000000000341,1.916249999999991,0,0,1.7758750000000045,1.0
M018,L3,2026-01-28 12:00:00,Day,75.3,2.6035,96.77,51.6925,166.4025,1.735,0.34625,3,31,0,0,0.0,-0.1074999999999946,0.8287500000000136,0,0,2.688500000000001,1.0
M018,L3,2026-01-28 16:00:00,Evening,77.005,2.5445,94.9875,51.495000000000005,164.45,3.2225,0.49925,3,31,0,0,0.0,-0.3049999999999926,2.6112500000000125,0,0,3.4300000000000006,1.0
M018,L3,2026-01-28 20:00:00,Evening,76.6525,2.59675,96.0125,51.49,164.27499999999998,2.7525,0.44275,3,31,0,1,0.0,-0.30999999999999517,1.5862500000000068,0,0,3.385125000000003,0.99
M018,L3,2026-01-29 00:00:00,Night,78.6675,2.5287499999999996,98.2325,49.8275,164.4025,1.9725,0.34925,3,31,0,0,0.0,-1.9724999999999966,0.633749999999992,1,0,3.2923750000000003,1.0
M018,L3,2026-01-29 04:00:00,Night,79.8575,2.5675,100.8925,51.2,165.01749999999998,2.6825,0.47075,3,31,0,1,0.0,-0.5999999999999943,3.2937499999999886,1,0,4.296375000000001,0.99
M018,L3,2026-01-29 08:00:00,Day,77.795,2.5549999999999997,98.3575,52.7275,165.625,0.4375,0.166,3,31,0,0,0.0,0.927500000000002,0.758749999999992,0,0,2.933500000000001,1.0
M018,L3,2026-01-29 12:00:00,Day,75.4675,2.42625,98.025,52.4825,165.4,0.66,0.192,3,31,0,0,0.0,0.6825000000000045,0.426249999999996,0,0,1.4970000000000039,1.0
M018,L3,2026-01-29 16:00:00,Evening,76.39,2.573,93.89,52.2225,164.5375,4.32,0.6347499999999999,3,31,0,1,0.0,0.42249999999999943,3.708750000000009,0,0,4.188000000000001,0.99
M018,L3,2026-01-29 20:00:00,Evening,77.0175,2.46175,94.9225,52.3,165.855,3.2874999999999996,0.51,3,31,0,1,0.0,0.5,2.6762500000000102,0,0,3.2703749999999996,0.99
M018,L3,2026-01-30 00:00:00,Night,79.1075,2.70375,99.8725,50.3725,164.8475,1.6625,0.48150000000000004,3,31,0,0,0.0,-1.4274999999999949,2.2737499999999926,1,0,4.341375000000001,1.0
M018,L3,2026-01-30 04:00:00,Night,79.88499999999999,2.4675000000000002,99.1425,49.265,163.82,1.3475,0.36075,3,31,0,0,0.0,-2.5349999999999966,1.5437499999999886,1,0,3.038499999999999,1.0
M018,L3,2026-01-30 08:00:00,Day,77.66499999999999,2.579,98.98,51.927499999999995,164.41,1.365,0.29125,3,31,0,0,0.0,0.12749999999999773,1.3812499999999943,0,0,3.015749999999998,1.0
M018,L3,2026-01-30 12:00:00,Day,75.635,2.53125,98.345,49.0625,163.06,2.48,0.4105,3,31,0,0,0.0,-2.737499999999997,0.7462499999999892,0,0,2.6275000000000013,1.0
M018,L3,2026-01-30 16:00:00,Evening,76.015,2.605,95.71000000000001,53.625,167.67000000000002,2.735,0.5467500000000001,3,31,0,0,0.0,1.8250000000000028,1.8887500000000017,0,0,4.297750000000002,1.0
M018,L3,2026-01-30 20:00:00,Evening,77.7225,2.5940000000000003,96.3,52.5475,168.3175,2.035,0.36525,3,31,0,0,0.0,0.7475000000000023,1.2987500000000125,0,0,3.832875000000003,1.0
M018,L3,2026-01-31 00:00:00,Night,80.9225,2.5175,97.2475,52.215,166.82,1.6375000000000002,0.51,3,31,0,0,0.0,0.41500000000000625,0.3512500000000074,1,0,4.095625000000005,1.0
M018,L3,2026-01-31 04:00:00,Night,79.41250000000001,2.61025,98.38,51.5775,167.4175,2.44,0.431,3,31,0,0,0.0,-0.2224999999999966,0.7812499999999858,1,0,4.2758750000000045,1.0
M018,L3,2026-01-31 08:00:00,Day,77.175,2.59525,97.975,52.8,165.79000000000002,1.135,0.251,3,31,0,0,0.0,1.0,0.37624999999998465,0,0,3.3502500000000004,1.0
M018,L3,2026-01-31 12:00:00,Day,75.8175,2.44825,98.0125,51.8375,163.485,1.6675,0.326,3,31,0,0,0.0,0.03750000000000142,0.4137499999999932,0,0,1.7457500000000008,1.0
M018,L3,2026-01-31 16:00:00,Evening,77.5,2.73575,94.08250000000001,53.442499999999995,168.89249999999998,4.1274999999999995,0.70025,3,31,0,0,0.0,1.6424999999999983,3.5162499999999994,0,0,6.188749999999999,1.0
M018,L3,2026-01-31 20:00:00,Evening,76.36,2.6825,95.7875,52.525,167.445,2.4225,0.479,3,31,0,1,0.0,0.7250000000000014,1.8112500000000153,0,0,4.067250000000002,0.99
M018,L3,2026-02-01 00:00:00,Night,80.1525,2.68225,99.0,53.1325,167.7225,0.935,0.5475000000000001,3,31,0,2,0.0,1.3325000000000031,1.4012499999999903,1,0,5.013875000000003,0.98
M018,L3,2026-02-01 04:00:00,Night,80.445,2.69975,97.89,50.8025,165.63,1.87,0.48024999999999995,3,31,0,0,0.0,-0.9974999999999952,0.2912499999999909,1,0,4.889249999999998,1.0
M018,L3,2026-02-01 08:00:00,Day,77.3675,2.52375,97.7425,52.0875,166.335,1.0725,0.28325,3,31,0,0,0.0,0.2875000000000014,0.14374999999999716,0,0,2.529875000000005,1.0
M018,L3,2026-02-01 12:00:00,Day,76.4,2.5245,98.3775,50.6475,166.085,1.2925,0.26725,3,31,0,1,0.0,-1.1524999999999963,0.7787499999999881,0,0,2.133250000000004,0.99
M018,L3,2026-02-01 16:00:00,Evening,76.975,2.5765000000000002,95.64250000000001,52.9075,164.47750000000002,2.5675,0.48424999999999996,3,31,0,0,0.0,1.1075000000000017,1.9562499999999972,0,0,3.9485000000000015,1.0
M018,L3,2026-02-01 20:00:00,Evening,75.8625,2.4932499999999997,95.995,52.32,164.56,2.215,0.40974999999999995,3,31,0,0,0.0,0.5200000000000031,1.6037500000000051,0,0,2.5790000000000015,1.0
M018,L3,2026-02-02 00:00:00,Night,80.52250000000001,2.528,98.3,53.067499999999995,165.79,0.92,0.39325,3,31,0,0,0.0,1.2674999999999983,0.7012499999999875,1,0,4.171375000000003,1.0
M018,L3,2026-02-02 04:00:00,Night,78.84,2.7215,100.6425,51.9625,169.48,2.4325,0.4585,3,31,0,0,0.0,0.16250000000000142,3.0437499999999886,1,0,4.836750000000002,1.0
M018,L3,2026-02-02 08:00:00,Day,78.8425,2.4547499999999998,98.0225,52.9525,169.0825,2.0825,0.38325000000000004,3,31,0,0,0.0,1.1525000000000034,0.4237499999999841,0,0,3.656125000000002,1.0
M018,L3,2026-02-02 12:00:00,Day,75.975,2.58525,94.8375,52.197500000000005,165.0275,3.3725,0.51725,3,31,0,0,0.0,0.39750000000000796,2.761250000000004,0,0,3.636250000000005,1.0
M018,L3,2026-02-02 16:00:00,Evening,75.08,2.6375,96.1725,52.485,167.45,2.0375,0.38225,3,31,0,1,0.0,0.6850000000000023,1.4262500000000102,0,0,3.4547500000000033,0.99
M018,L3,2026-02-02 20:00:00,Evening,77.485,2.59575,94.705,50.8375,165.27,3.505,0.5335,3,31,0,1,0.0,-0.9624999999999986,2.8937500000000114,0,0,4.046749999999999,0.99
M018,L3,2026-02-03 00:00:00,Night,78.15,2.60475,99.595,52.775,166.55,1.385,0.32625,3,31,1,1,0.0,0.9750000000000014,1.9962499999999892,1,0,3.8585000000000047,0.99
M018,L3,2026-02-03 04:00:00,Night,79.74000000000001,2.6732500000000003,100.315,53.405,167.60750000000002,2.5,0.57175,3,31,0,0,0.0,1.605000000000004,2.716249999999988,1,0,5.761500000000009,1.0
M018,L3,2026-02-03 08:00:00,Day,77.925,2.53125,99.3025,52.63,167.245,1.0925,0.27425,3,31,0,0,0.0,0.8300000000000054,1.7037499999999852,0,0,3.1055000000000037,1.0
M018,L3,2026-02-03 12:00:00,Day,75.965,2.62025,95.8275,51.935,169.9275,2.3825,0.3985,3,31,0,0,0.0,0.13500000000000512,1.771250000000009,0,0,3.193750000000004,1.0
M018,L3,2026-02-03 16:00:00,Evening,76.2075,2.637,95.2075,51.2425,165.1775,3.2775000000000003,0.5105,3,31,0,0,0.0,-0.5574999999999974,2.3912500000000136,0,0,3.7333749999999997,1.0
M018,L3,2026-02-03 20:00:00,Evening,76.505,2.47575,95.9275,51.435,166.32,2.5075,0.4365,3,31,0,0,0.0,-0.3649999999999949,1.6712500000000148,0,0,2.4850000000000003,1.0
M018,L3,2026-02-04 00:00:00,Night,79.4875,2.52025,97.8475,51.02,165.1275,0.7425,0.26325,3,31,0,1,0.0,-0.779999999999994,0.24874999999998693,1,0,2.9133749999999994,0.99
M018,L3,2026-02-04 04:00:00,Night,78.96000000000001,2.84175,99.675,53.3175,168.3825,1.935,0.5185,3,31,0,0,0.0,1.5175000000000054,2.0762499999999875,1,0,6.164500000000009,1.0
M018,L3,2026-02-04 08:00:00,Day,77.77,2.5715,99.22,51.8575,166.2825,2.23,0.403,3,31,0,0,0.0,0.05750000000000455,1.6212499999999892,0,0,3.3980000000000015,1.0
M018,L3,2026-02-04 12:00:00,Day,75.9975,2.54475,97.72,50.7375,163.3325,2.37,0.39725,3,31,0,0,0.0,-1.0625,0.1212499999999892,0,0,2.6535000000000015,1.0
M018,L3,2026-02-04 16:00:00,Evening,76.055,2.5949999999999998,94.78,51.2475,165.525,3.43,0.52425,3,31,0,0,0.0,-0.5524999999999949,2.8187500000000085,0,0,3.504250000000002,1.0
M018,L3,2026-02-04 20:00:00,Evening,75.4925,2.556,95.6275,51.345,165.89749999999998,2.5825,0.4365,3,31,0,0,0.0,-0.4549999999999983,1.971250000000012,0,0,2.827250000000001,1.0
M018,L3,2026-02-05 00:00:00,Night,78.53999999999999,2.73075,96.1925,53.0425,168.975,2.0175,0.48850000000000005,3,31,0,1,0.0,1.2424999999999997,1.4062500000000142,1,0,5.227749999999998,0.99
M018,L3,2026-02-05 04:00:00,Night,80.58,2.69,98.58,51.0275,167.1475,1.355,0.43025,3,31,0,1,0.0,-0.7724999999999937,0.9812499999999886,1,0,4.6205,0.99
M018,L3,2026-02-05 08:00:00,Day,76.2225,2.68575,99.6275,52.94,167.39249999999998,1.4175,0.323,3,31,0,0,0.0,1.1400000000000006,2.028749999999988,0,0,3.7851250000000007,1.0
M018,L3,2026-02-05 12:00:00,Day,76.505,2.6652500000000003,96.97749999999999,52.2975,167.185,1.2325,0.2885,3,31,0,0,0.0,0.4975000000000023,0.6212500000000176,0,0,3.283000000000003,1.0
M018,L3,2026-02-05 16:00:00,Evening,76.2275,2.54825,94.355,52.1475,166.18,3.855,0.58975,3,31,0,0,0.0,0.3475000000000037,3.2437500000000057,0,0,3.705125000000005,1.0
M018,L3,2026-02-05 20:00:00,Evening,75.7925,2.64575,96.645,50.54,164.43,1.955,0.3485,3,31,0,0,0.0,-1.259999999999998,0.9537500000000136,0,0,3.0520000000000014,1.0
M018,L3,2026-02-06 00:00:00,Night,79.41,2.75725,96.19749999999999,52.345,165.2925,2.5425,0.547,3,31,0,0,78.0,0.5450000000000017,1.4012500000000188,1,0,5.5352500000000004,1.0
M018,L3,2026-02-06 04:00:00,Night,80.1925,2.904,100.8575,51.6725,165.72750000000002,2.6475,0.5805,3,31,1,0,78.0,-0.12749999999999773,3.258749999999992,1,0,6.415125,1.0
M018,L3,2026-02-06 08:00:00,Day,77.72,2.6695,100.2525,53.1,168.74,2.0425,0.45675,3,31,0,0,78.0,1.3000000000000043,2.653749999999988,0,0,4.620250000000004,1.0
M018,L3,2026-02-06 12:00:00,Day,75.3725,2.67575,95.6425,51.92,165.9375,2.5675,0.45925,3,31,0,1,78.0,0.12000000000000455,1.9562500000000114,0,0,3.610250000000003,0.99
